num_lote|est_lote|nro_tpo|nic|nis|tip_serv|cod_tar|num_orden|tip_os|est_os|f_estm_res|f_uce|f_puest_trat|ruta|num_itin|aol|nom_depto|nom_munic|Cab.Mun-Correg|Urb/Barrio|nom_via|nom_calle|crucero|placa|cgv|ref_dir|Id_Serial_TP|
201709003268|EL003|311085|1949890|1987018|SV100|R24|5306714|TO811|EO004|20171003   |20170929   |20170929   |2|37|2510|VALLE DEL CAUCA|ALCALA|CM ALCALA|EL SAMAN I ETAPA|CL|1A|12|4| |CL 1A 12 04 EL SAMAN 1|11223D036F|
201709003268|EL003|311085|1964962|2017162|SV100|R24|5306996|TO550|EO004|20171003   |20170929   |20170929   |2|39|8875|VALLE DEL CAUCA|ALCALA|CM ALCALA|LA PLAZUELA|CL|4|13|33|     #1| |11223D036F|
201709003268|EL003|311085|2935040|3415225|SV100|R24|5307090|TO550|EO004|20171003   |20170929   |20170929   |2|40|2665|VALLE DEL CAUCA|ALCALA|CM ALCALA|BOLIVAR|CR|3B|6A|36| |ALQ N 213838|11223D036F|
201709003268|EL003|311085|2814663|2895480|SV100|R24|5307204|TO543|EO004|20171003   |20170929   |20170929   |2|37|1750|VALLE DEL CAUCA|ALCALA|CM ALCALA|EL SAMAN I ETAPA|CL|2|12|40|         P  2          |NA10523397 ND213809 TF901607|11223D036F|
201709003268|EL003|311085|0|0|SV100| |5307594|TO154|EO004|20171003   |20170929   |20170929   |2|37|1750|VALLE DEL CAUCA|ALCALA|CM ALCALA|BOLIVAR|CL|5|3|107| |  -    (  )|11223D036F|
201709003268|EL003|311085|1956506|2000250|SV100|R24|5307736|TO801|EO004|20171003   |20170929   |20170929   |2|37|1730|VALLE DEL CAUCA|ALCALA|CM ALCALA|EL SAMAN I ETAPA|CL|2|12|44| |CL 2 12 44 B/SAMAN II|11223D036F|
201709003269|EL003|1028500|1904052|1904052|SV100|R14|5214460|TO250|EO004|20170710   |20170929   |20170807   |1|28|390|VALLE DEL CAUCA|EL AGUILA|CGTO LA QUIEBRA DE SAN PABLO|VEREDA SIRENA ALTA RURAL|VIA|S/N|SN|240| |901634 206002VDA LA SIRENA ALTA NODO 210805|31028500|
201709003269|EL003|1028500|1903014|1903014|SV100|R14|5246746|TO250|EO004|20170802   |20170929   |20170913   |6|114|1210|VALLE DEL CAUCA|EL AGUILA|CGTO LA MARIA|VEREDA LA MARIA RURAL|VIA|S/N|SN|1260| |117663 206250SAS LA MARIA K 5 6 04|31028500|
201709003269|EL003|1028500|2804574|2852665|SV100|R14|5251866|TO250|EO004|20170804   |20170929   |20170816   |2|29|4351|VALLE DEL CAUCA|EL AGUILA|CM EL AGUILA|ASPRODICA|CL|4SUR|2SURSN111|111| |NF 10537382 TF 117768 ND206324|31028500|
201709003269|EL003|1028500|1904035|1904035|SV100|R34|5300762|TO804|EO004|20170928   |20170929   |20170925   |1|30|320|VALLE DEL CAUCA|EL AGUILA|CGTO SANTA ELENA|VEREDA LA ESTRELLA RURAL|VIA|S/N|SN|260| |13150 210810FCA LA PRIMAVERA ND 210811~FINCA LA PRIMAVERA|31028500|
201709003269|EL003|1028500|1903248|1903248|SV100|R44|5307185|TO801|EO004|20171003   |20170929   |20170929   |1|36|10|VALLE DEL CAUCA|EL AGUILA|CGTO SANTA ELENA|CGTO SANTA HELENA RURAL|VIA|S/N|SN|450|              CASA 1|118224 210798CASA 1 SANTA ELENA ETAP 2 ETAP~NODO 210798|31028500|
201709003269|EL003|1028500|1903073|1903073|SV100|R14|5307563|TO811|EO004|20171003   |20170929   |20170929   |6|250|260|VALLE DEL CAUCA|EL AGUILA|CGTO LA QUIEBRA DE SAN PABLO|VEREDA SAN PABLO RURAL|VIA|S/N|SN|420| |117664 206093FCA LA ESPERANZA VDA QUIEBRA POST 206093|31028500|
201709003270|EL003|1028499|1923918|1935074|SV100|R24|5280459|TO550|EO004|20170828   |20170929   |20170824   |6|193|160|VALLE DEL CAUCA|ANSERMANUEVO|CGTO LUSITANIA|VEREDA LUSITANIA RURAL|VIA|S/N|SN|1940| |118982 200914VD ALTO TIGRE FC LA DIVISA ND200914~FINCA LA|31028499|
201709003270|EL003|1028499|1969264|2025766|SV100|CS1|5302690|TO804|EO004|20170929   |20170929   |20170926   |2|26|4110|VALLE DEL CAUCA|ANSERMANUEVO|CM ANSERMANUEVO|EL CENTRO|CR|4|6|63| |KR 4 6 63~FENACAFE|31028499|
201709003270|EL003|1028499|1913845|1914928|SV100|R24|5306467|TO811|EO004|20171003   |20170929   |20170929   |6|164|50|VALLE DEL CAUCA|ANSERMANUEVO|CGTO EL ROBLE|CGTO EL ROBLE RURAL|VIA|S/N|SN|1000| |118955 210912VDA PUERTA FCA LA ORQUIDEA~FINCA LA ORQUIDEA|31028499|
201709003270|EL003|1028499|2849472|3072758|SV100|R14|5307029|TO550|EO004|20171003   |20170929   |20170929   |6|269|389|VALLE DEL CAUCA|ANSERMANUEVO|CGTO LA HONDURA|VEREDA EL CASTILLO RURAL|VIA|S/N|SN|234| |ALQ T 117887 N 212316|31028499|
201709003270|EL003|1028499|1914625|1916488|SV100|R24|5307080|TO811|EO004|20171003   |20170929   |20170929   |6|4|93|VALLE DEL CAUCA|ANSERMANUEVO|CGTO SAN AGUSTIN|CGTO SAN AGUSTIN RURAL|VIA|S/N|SN|710| |109969 206901SAS ZONA DE ANSERMA HDA BRASIL|31028499|
201709003270|EL003|1028499|1968432|2024102|SV100|R34|5307549|TO804|EO004|20171003   |20170929   |20170929   |2|26|3110|VALLE DEL CAUCA|ANSERMANUEVO|CM ANSERMANUEVO|EL CENTRO|CL|7|5|53| |CL 7 5 53|31028499|
201709003270|EL003|1028499|1923890|1935018|SV100|R24|11625033|TO543|EO004|20170828   |20170929   |20170824   |6|196|180|VALLE DEL CAUCA|ANSERMANUEVO|CGTO LUSITANIA|VEREDA LUSITANIA RURAL|VIA|S/N|SN        |1690|                       |5559 200910SAS BAJO TIGRE FCA LA GRANJA |31028499|
201709003270|EL003|1028499|1913519|1914276|SV100|R24|11628255|TO543|EO004|20170831   |20170929   |20170911   |6|272|455|VALLE DEL CAUCA|ANSERMANUEVO|CGTO EL BILLAR|CGTO EL BILLAR RURAL|VIA|S/N|SN        |1230|                       |5145 1665VDA LA QUINT FCA YOLA VDA LA PL|31028499|
201709003271|EL003|311073|1926080|1939398|SV100|R14|5295298|TO250|EO004|20170920   |20170929   |20170918   |2|139|1832|VALLE DEL CAUCA|ANDALUCIA|CM ANDALUCIA|EL PEÑON ALTO|CL|24|SN|190| |EL PENON PARTE ALTA|11223D032C|
201709003271|EL003|311073|2942499|3449441|SV100|R14|5303079|TO550|EO004|20170928   |20170929   |20170926   |1|234|6137|VALLE DEL CAUCA|BUGALAGRANDE|CGTO SAN ANTONIO|CGTO SAN ANTONIO RURAL|VIA|S/N|SN|798| |ALQ N 118170|11223D032C|
201709003271|EL003|311073|1927135|1941508|SV100|R24|5303897|TO801|EO004|20170929   |20170929   |20170927   |2|139|8012|VALLE DEL CAUCA|ANDALUCIA|CM ANDALUCIA|RICAURTE|CL|21|4|56| |CL 21 4 56|11223D032C|
201709003271|EL003|311073|1946953|1981144|SV100|R24|5305172|TO801|EO004|20171002   |20170929   |20170928   |2|156|1160|VALLE DEL CAUCA|BUGALAGRANDE|CM BUGALAGRANDE|LA MARIA|CR|5SUR|5|8| |KR 5 SUR 5 8 B LA MARIA|11223D032C|
201709003271|EL003|311073|1947550|1982338|SV100|R34|5305696|TO801|EO004|20171002   |20170929   |20170928   |2|157|8702|VALLE DEL CAUCA|BUGALAGRANDE|CM BUGALAGRANDE|LOS MARMOLES|CR|1|9|44|         P  1 APT     1|CASA PRINCIPAL|11223D032C|
201709003271|EL003|311073|1952554|1992346|SV100|R24|5305850|TO801|EO004|20171002   |20170929   |20170928   |1|234|120|VALLE DEL CAUCA|BUGALAGRANDE|CGTO EL GUAYABO|CGTO EL GUAYABO RURAL|VIA|S/N|SN|1190| |115897 118021VDA EL GUAYABO CL JON A RIOBAMBA|11223D032C|
201709003271|EL003|311073|1952072|1991382|SV100|R24|5305937|TO801|EO004|20171002   |20170929   |20170928   |1|235|9841|VALLE DEL CAUCA|BUGALAGRANDE|CGTO EL OVERO|CGTO EL OVERO RURAL|VIA|S/N|SN|4090| |901211 118785EL OVERO SECT LA MARIA|11223D032C|
201709003271|EL003|311073|1942479|1972196|SV100|R14|5306173|TO801|EO004|20171002   |20170929   |20170928   |1|234|1797|VALLE DEL CAUCA|BUGALAGRANDE|CGTO EL GUAYABO|CGTO MESTIZAL RURAL|VIA|S/N|SN|940| |115895 118068VDA MESTIZAL PTE 19 VDA MESTIZ|11223D032C|
201709003271|EL003|311073|0|0|SV100| |5306476|TO154|EO004|20171003   |20170929   |20170929   |1|234|1797|VALLE DEL CAUCA|ANDALUCIA|CM ANDALUCIA|RICAURTE|CL|22|8|39| |  -    (  )|11223D032C|
201709003271|EL003|311073|1954004|1995246|SV100|R24|5307491|TO801|EO004|20171003   |20170929   |20170929   |2|141|12060|VALLE DEL CAUCA|ANDALUCIA|CM ANDALUCIA|LA ALIANZA|CL|9|1|120|              INT     1|VTA|11223D032C|
201709003271|EL003|311073|2981457|3622860|SV100|R24|11635305|TO543|EO004|20170929   |20170929   |20170929   |1|234|6607|VALLE DEL CAUCA|BUGALAGRANDE|CGTO SAN ANTONIO|CGTO SAN ANTONIO RURAL|VIA|S/N|SN        |895|                       |ALQ N 118184                            |11223D032C|
201709003273|EL003|1028494|0|0|SV100| |5303500|TO154|EO004|20170929   |20170929   |20170927   |0|0|0|VALLE DEL CAUCA|LA UNION|CM LA UNION|URB LOS VIÑEDOS|SECTOR|1|MZ A|6| |  -    (  )|31028494|
201709003273|EL003|1028494|2003216|2109245|SV100|R24|5305412|TO804|EO004|20171002   |20170929   |20170928   |6|248|1800|VALLE DEL CAUCA|LA UNION|CGTO CABECERA MUNICIPAL|VEREDA EL LUCERO RURAL|VIA|S/N|POSTE#15|1| |VDA EL LUCERO POSTE 15|31028494|
201709003273|EL003|1028494|1902553|1902553|SV100|R24|5305693|TO804|EO004|20171002   |20170929   |20170928   |1|482|412|VALLE DEL CAUCA|TORO|CGTO LA QUIEBRA|VEREDA LA QUIEBRA RURAL|VIA|S/N|SN|700| |118773 221611CGT LA QUIEBRA POR CAN NODO 202790|31028494|
201709003273|EL003|1028494|0|0|SV100| |5305817|TO154|EO004|20171002   |20170929   |20170928   |1|482|412|VALLE DEL CAUCA|LA UNION|CM LA UNION|URBANIZACION LA FLORA|CL|8A|11A|17| |  -    (  )|31028494|
201709003273|EL003|1028494|0|0|SV100| |5305895|TO154|EO004|20171002   |20170929   |20170928   |1|482|412|VALLE DEL CAUCA|TORO|CM TORO|EL HOBO|CL|13|7|15| |  -    (  )|31028494|
201709003273|EL003|1028494|1910018|1910018|SV100|R14|5306343|TO811|EO004|20171003   |20170929   |20170929   |6|246|2365|VALLE DEL CAUCA|LA UNION|CGTO LA DESPENSA|VEREDA COSTA RICA RURAL|VIA|S/N|SN|150| |500098 229245VDA COSTA RICA|31028494|
201709003273|EL003|1028494|1965709|2018656|SV100|IF1|5306989|TO550|EO004|20171003   |20170929   |20170929   |3|38|91|VALLE DEL CAUCA|TORO|CM TORO|SIN NOMENCLATURA|CL|S/N|SN|620| |109747 204352HDA SAMARIA~HACIENDA SAMARIA|31028494|
201709003273|EL003|1028494|1989072|2066813|SV100|R24|5307164|TO804|EO004|20171003   |20170929   |20170929   |2|129|1140|VALLE DEL CAUCA|LA UNION|CM LA UNION|POPULAR|CL|18B|12A|90| |CL 18B 12A 90 B POPULAR|31028494|
201709003273|EL003|1028494|3021310|3769587|SV100|R14|5307392|TO811|EO004|20171003   |20170929   |20170929   |2|124|400|VALLE DEL CAUCA|LA UNION|CM LA UNION|URBANIZACION MIRADOR DE LAS BRISAS|CR|9C|20|70| |ALQ N 218009|31028494|
201709003273|EL003|1028494|0|0|SV100| |5307501|TO154|EO004|20171003   |20170929   |20170929   |2|124|400|VALLE DEL CAUCA|LA UNION|CM LA UNION|SAN PEDRO|CR|18|22|31| |  -    (  )|31028494|
201709003273|EL003|1028494|1986956|2061150|SV100|R24|5307630|TO804|EO004|20171003   |20170929   |20170929   |2|69|390|VALLE DEL CAUCA|TORO|CM TORO|EL BALLANO|CR|1|18|172| |KR 1 18 172|31028494|
201709003273|EL003|1028494|1911316|1911316|SV100|R24|11623409|TO543|EO004|20170822   |20170929   |20170819   |6|83|3270|VALLE DEL CAUCA|LA UNION|CGTO LA AGUADA|VEREDA TAMBORAL RURAL|VIA|S/N|SN        |250|                       |119093 218600VDA TAMBORAL               |31028494|
201709003273|EL003|1028494|1988205|2064212|SV100|R24|11634366|TO543|EO004|20170925   |20170929   |20170925   |2|131|5168|VALLE DEL CAUCA|LA UNION|CM LA UNION|LAS LAJAS|CL|14|3         |112|                       |                                        |31028494|
201709003274|EL003|1028497|1918805|1924848|SV100|R14|5305834|TO801|EO004|20171002   |20170929   |20170928   |2|106|600|VALLE DEL CAUCA|LA VICTORIA|CM LA VICTORIA|SANTA TERESA|CL|15B|6|62| |N 217770|31028497|
201709003274|EL003|1028497|1948415|1984068|SV100|R14|5305846|TO801|EO004|20171002   |20170929   |20170928   |2|108|3130|VALLE DEL CAUCA|LA VICTORIA|CM LA VICTORIA|SANTA TERESA|CL|12|5|40| |ALQ N 217765|31028497|
201709003274|EL003|1028497|2917295|3338489|SV100|R24|5307050|TO804|EO004|20171003   |20170929   |20170929   |1|18|271|VALLE DEL CAUCA|OBANDO|CGTO PUERTO SAMARIA|VEREDA EL PORVENIR RURAL|VIA|S/N|SN|285| |ALQ N 204523|31028497|
201709003274|EL003|1028497|1975982|2039202|SV100|R24|5307115|TO811|EO004|20171003   |20170929   |20170929   |6|183|215|VALLE DEL CAUCA|LA VICTORIA|CGTO HOLANDA|CGTO TAGUALES RURAL|VIA|S/N|SN|170| |VDA TAGUALESFINCA LA MIRLA  NODO 220017|31028497|
201709003274|EL003|1028497|1982954|2053146|SV100|R14|5307438|TO250|EO004|20171003   |20170930   |20170930   |2|34|7330|VALLE DEL CAUCA|OBANDO|CM OBANDO|LOS ALMENDROS|CR|6|8|5| |KR 6 8 05 CL JON|31028497|
201709003274|EL003|1028497|1982992|2053222|SV100|R24|5307439|TO250|EO004|20171003   |20170930   |20170930   |2|34|9570|VALLE DEL CAUCA|OBANDO|CM OBANDO|EL LLANO|CR|7|6|12| |KR 7 6 12|31028497|
201709003274|EL003|1028497|1983521|2054280|SV100|R14|5307440|TO250|EO004|20171003   |20170930   |20170930   |1|23|190|VALLE DEL CAUCA|OBANDO|CGTO EL CHUZO|CGTO EL CHUZO RURAL|VIA|S/N|SN|510| |116564 204449SAS CGT EL CHUZO|31028497|
201709003274|EL003|1028497|1982591|2052420|SV100|R14|5307533|TO804|EO004|20171003   |20170929   |20170929   |2|35|7937|VALLE DEL CAUCA|OBANDO|CM OBANDO|LA ESPERANZA|CR|4A|3SUR|15| |CL MATADERO|31028497|
201709003274|EL003|1028497|1949223|1985684|SV100|R14|5307686|TO811|EO004|20171003   |20170929   |20170929   |2|103|4090|VALLE DEL CAUCA|LA VICTORIA|CM LA VICTORIA|OCCIDENTAL|CL|10|10|37| |CL 10 10 37|31028497|
201709003274|EL003|1028497|1983346|2053930|SV100|R24|11634666|TO543|EO004|20170926   |20170929   |20170928   |1|302|2681|VALLE DEL CAUCA|OBANDO|CGTO VILLA RODAS|CGTO VILLA RODAS RURAL|VIA|S/N|SN        |1150|                       |118917 213341SAS B/ COMUNEROS CGTE VILLA|31028497|
201709003275|EL003|311055|1906802|1906802|SV100|R24|5214486|TO250|EO004|20170710   |20170929   |20170720   |1|136|560|VALLE DEL CAUCA|SEVILLA|CGTO MORRO AZUL|VEREDA ALTO EL RECREO RURAL|VIA|S/N|SN|540| |900820 207834FCA CAMPOALEGRE/ALTO EL RECREO~FINCA CAMPOALE|11223D0313|
201709003275|EL003|311055|1909258|1909258|SV100|R24|5231440|TO250|EO004|20170721   |20170929   |20170720   |1|137|360|VALLE DEL CAUCA|SEVILLA|CGTO PALOMINO|VEREDA EL CRUCERO RURAL|VIA|S/N|SN|820| |118040 209728VDA EL CRUCERO FCA LA PRADERA~FINCA LA PRADER|11223D0313|
201709003275|EL003|311055|1905365|1905365|SV100|R24|5243100|TO250|EO004|20170731   |20170929   |20170913   |1|137|380|VALLE DEL CAUCA|SEVILLA|CGTO PALOMINO|VEREDA EL CRUCERO RURAL|VIA|S/N|SN|430| |10731 19631FCA LA GAVIOTA~FINCA LA GAVIOTA|11223D0313|
201709003275|EL003|311055|1905326|1905326|SV100|R24|5288176|TO250|EO004|20170911   |20170929   |20170913   |1|136|510|VALLE DEL CAUCA|SEVILLA|CGTO MORRO AZUL|VEREDA ALTO EL RECREO RURAL|VIA|S/N|SN|130| |115657 207863FCA EL JAPON SEVILLA RURAL~FINCA EL JAPON|11223D0313|
201709003275|EL003|311055|1935941|1959120|SV100|R24|5302841|TO801|EO004|20170928   |20170929   |20170926   |2|212|930|VALLE DEL CAUCA|SEVILLA|CM SEVILLA|TRES ESQUINAS|CR|52(A)|71|491| |KR 52A 71 491|11223D0313|
201709003275|EL003|311055|1905765|1905765|SV100|R24|5305740|TO801|EO004|20171002   |20170929   |20170928   |1|142|110|VALLE DEL CAUCA|SEVILLA|CGTO PURNIO|VEREDA LA MILONGA RURAL|VIA|S/N|SN|420| |13533 215467FCA PUERTO MONTT VDA LA MOLONG~FINCA PUERTO MO|11223D0313|
201709003275|EL003|311055|0|0|SV100| |5306284|TO154|EO004|20171002   |20170929   |20170928   |1|142|110|VALLE DEL CAUCA|SEVILLA|CM SEVILLA|SAN JOSE|CL|50|41|68| |  -    (  )|11223D0313|
201709003275|EL003|311055|1906853|1906853|SV100|R24|5307065|TO801|EO004|20171003   |20170929   |20170929   |1|151|930|VALLE DEL CAUCA|SEVILLA|CGTO PALOMINO|VEREDA PALOMINO RURAL|VIA|S/N|SN|250| |118080 209428  FCA LOS ANGELES|11223D0313|
201709003275|EL003|311055|2808027|2864919|SV100|R34|5307397|TO801|EO004|20171003   |20170929   |20170929   |2|227|4270|VALLE DEL CAUCA|SEVILLA|CM SEVILLA|MUNICIPAL(EL HOYO)|CR|51|46|22|         P  2 APTO  202|ALQ N 208045|11223D0313|
201709003275|EL003|311055|1930872|1948982|SV100|R34|5307518|TO801|EO004|20171003   |20170929   |20170929   |2|84|2810|VALLE DEL CAUCA|SEVILLA|CM SEVILLA|TRES DE MAYO|CL|52|51|18| | |11223D0313|
201709003275|EL003|311055|1906887|1906887|SV100|R24|5307576|TO550|EO004|20171003   |20170929   |20170929   |1|151|550|VALLE DEL CAUCA|SEVILLA|CGTO PALOMINO|VEREDA PALOMINO RURAL|VIA|S/N|SN|580| |118069 209411VDA PALOMINO FCA LAS DALIAS C POST 209411|11223D0313|
201709003275|EL003|311055|1935566|1958370|SV100|R24|5307583|TO550|EO004|20171003   |20170929   |20170929   |2|209|4030|VALLE DEL CAUCA|SEVILLA|CM SEVILLA|EL PORVENIR|CR|52|54|71| |RESTAURANTTE|11223D0313|
201709003276|EL003|1028505|1905527|1905527|SV100|R24|5302674|TO801|EO004|20170928   |20170929   |20170926   |1|141|1021|VALLE DEL CAUCA|SEVILLA|CGTO LA ESTRELLA|VEREDA LA ASTELIA RURAL|VIA|S/N|SN|250| |15318 208058VILLANITA EL POPAL FCA LA GRANGITA|31028505|
201709003276|EL003|1028505|1906662|1906662|SV100|R24|5302932|TO801|EO004|20170928   |20170929   |20170926   |1|147|700|VALLE DEL CAUCA|SEVILLA|CGTO MANZANILLO|VEREDA EL BAYANO RURAL|VIA|S/N|SN|240| |116051 209066FCA LA GRACIELA/VDA EL BAYANO~FINCA LA GRACIE|31028505|
201709003276|EL003|1028505|1929238|1945714|SV100|R24|5305163|TO801|EO004|20171002   |20170929   |20170928   |2|228|1420|VALLE DEL CAUCA|SEVILLA|CM SEVILLA|LOS ALPES|DG|48|35ASN|200|              CASA 15| |31028505|
201709003276|EL003|1028505|1907003|1907003|SV100|R24|5305924|TO804|EO004|20171002   |20170929   |20170928   |1|176|60|VALLE DEL CAUCA|SEVILLA|CGTO TOTORO|VEREDA TOTORO RURAL|VIA|S/N|SN|210| |901657 208228FCA BELLAVISTA EL BALSO ND 208228~FINCA BELLA|31028505|
201709003276|EL003|1028505|2909965|3312172|SV100|R24|5306075|TO801|EO004|20171002   |20170929   |20170928   |1|488|30|VALLE DEL CAUCA|SEVILLA|CGTO CEBOLLAL|VEREDA EL BILLAR RURAL|VIA|S/N|SN|332| |ALQ N 215729|31028505|
201709003276|EL003|1028505|1929285|1945808|SV100|R14|5306105|TO801|EO004|20171002   |20170929   |20170928   |2|227|850|VALLE DEL CAUCA|SEVILLA|CM SEVILLA|MONSERRATE|CL|45|51|65| |CL 45 51 65|31028505|
201709003276|EL003|1028505|0|0|SV100| |5306469|TO154|EO004|20171003   |20170929   |20170929   |2|227|850|VALLE DEL CAUCA|BUGALAGRANDE|CGTO PAILA ARRIBA|CGTO PAILA ARRIBA RURAL|VIA|S/N|SN|845| |  -    (  )|31028505|
201709003276|EL003|1028505|1906597|1906597|SV100|R24|5307030|TO550|EO004|20171003   |20170929   |20170929   |1|149|160|VALLE DEL CAUCA|SEVILLA|CGTO MANZANILLO|VEREDA MANZANILLO RURAL|VIA|S/N|SN|290| |116032 205978HDA FLANDES MANZANILLO~HACIENDA FLANDES|31028505|
